Adam,1,2,47,1,87.35651265019955,0.014101743698120117,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,2,87.34297777258831,0.012260675430297852,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,3,87.29787002784617,0.012318849563598633,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,4,87.34916355298913,0.012214899063110352,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,5,87.35222780531731,0.013559341430664062,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,6,87.34172312418619,0.012577533721923828,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,7,87.36239424995753,0.015221118927001953,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,8,87.34840271438377,0.014057636260986328,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,9,87.33080745088881,0.014593362808227539,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,10,87.34970922055452,0.01843547821044922,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,11,87.34893831999405,0.01595926284790039,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,12,87.35085009146427,0.014324188232421875,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,13,87.34798398225203,0.013030529022216797,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,14,87.35583772521088,0.013570785522460938,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,15,87.353558305381,0.012690544128417969,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,16,87.35128739951313,0.014189481735229492,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,17,87.352795144786,0.01481938362121582,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,18,87.3182787687882,0.012668848037719727,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,19,87.34125795226166,0.011542081832885742,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,20,87.3345288262851,0.011524200439453125,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,21,87.36105910591456,0.013681650161743164,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,22,87.34054974542147,0.013974666595458984,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,23,87.34570146643597,0.014229774475097656,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,24,87.35042903734289,0.012752294540405273,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,25,87.35275799295177,0.014219522476196289,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,26,87.34868444912675,0.013424396514892578,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,27,87.35965275418931,0.013431072235107422,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,28,87.34116197668988,0.012873172760009766,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,29,87.34098240949105,0.012157440185546875,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,30,87.34926804252292,0.012948751449584961,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,31,87.34075098452361,0.014014244079589844,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,32,87.34733227715975,0.013822078704833984,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,33,87.3591349504996,0.013686418533325195,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,34,87.34604744289231,0.012285232543945312,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,35,87.35317053311113,0.012652873992919922,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,36,87.36517134956691,0.012952804565429688,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,37,87.34277111551036,0.012053966522216797,7,86.60081481933594,9,10,11,12,13,8250
Adam,1,2,47,38,87.32841889754584,0.011760950088500977,7,86.60081481933594,9,10,11,12,13,8250
