SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,1,21.4768180847168,0.0083708763122558,241.0,24.91931533813477,3,469.1841125488281,116.446915,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,2,14.741701126098633,0.0089859962463378,267.0,16.13063621520996,16,226.46115112304688,25.849054,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,3,14.741701126098633,0.0108070373535156,371.0,16.13063621520996,16,328.3203125,31.136883,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,4,14.640384674072266,0.0085124969482421,358.0,15.491345405578612,16,314.1990051269531,29.560768,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,5,14.640384674072266,0.007781982421875,332.0,15.491345405578612,16,148.63059997558594,18.815277,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,6,14.640384674072266,0.0077664852142333,345.0,15.491345405578612,16,37.313323974609375,2.452695,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,7,14.640384674072266,0.0087127685546875,293.0,15.491345405578612,16,27.110084533691406,2.7904668,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,8,14.640384674072266,0.0111176967620849,449.0,15.491345405578612,16,50.11410140991211,2.5785224,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,9,14.640384674072266,0.0085382461547851,488.0,15.491345405578612,16,53.446754455566406,2.858842,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,10,14.640384674072266,0.0102849006652832,475.0,15.491345405578612,16,46.877811431884766,3.8063717,2,
