SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,1,21.837766647338867,0.0084941387176513,241.0,21.67580795288086,3,465.2991943359375,115.109924,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,2,15.12484073638916,0.0074968338012695,267.0,12.230335235595703,16,225.5961761474609,25.68027,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,3,15.12484073638916,0.0114161968231201,371.0,12.230335235595703,16,327.0245361328125,30.92962,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,4,15.00216007232666,0.007408857345581,358.0,11.675495147705078,16,312.9599914550781,29.370314,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,5,15.00216007232666,0.0090312957763671,332.0,11.675495147705078,16,148.1336669921875,18.69802,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,6,15.00216007232666,0.0074968338012695,345.0,11.675495147705078,16,37.18148422241211,2.4204836,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,7,15.00216007232666,0.0074968338012695,293.0,11.675495147705078,16,27.024999618530277,2.7731502,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,8,15.00216007232666,0.0111591815948486,449.0,11.675495147705078,16,49.914772033691406,2.5661347,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,9,15.00216007232666,0.0102615356445312,579.0,11.675495147705078,16,66.54806518554688,2.687864,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,10,15.00216007232666,0.0093176364898681,644.0,11.675495147705078,16,61.76115036010742,2.8226123,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,11,15.00216007232666,0.010582685470581,631.0,11.675495147705078,16,58.77459335327149,2.9667656,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,12,15.00216007232666,0.0147325992584228,579.0,11.675495147705078,16,57.018592834472656,2.8614469,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,13,15.00216007232666,0.0126855373382568,501.0,11.675495147705078,16,44.55235290527344,3.0440185,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,14,15.00216007232666,0.0147249698638916,566.0,11.675495147705078,16,46.55482864379883,3.5217276,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,15,15.000823974609377,0.010282278060913,618.0,11.648932456970217,42,60.14210510253906,3.4410398,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,16,15.000823974609377,0.0133423805236816,618.0,11.648932456970217,42,62.049842834472656,4.5023565,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,17,15.000823974609377,0.0094647407531738,579.0,11.648932456970217,42,45.83549880981445,2.597814,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,18,15.000823974609377,0.0072944164276123,514.0,11.648932456970217,42,56.09238815307617,4.390893,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,19,15.000200271606444,0.011747121810913,683.0,11.6251802444458,55,59.26130676269531,2.9621701,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,20,15.000200271606444,0.0096359252929687,644.0,11.6251802444458,55,53.128395080566406,3.1563072,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,21,15.000200271606444,0.0098960399627685,969.0,11.6251802444458,55,72.02975463867188,3.9971528,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,22,15.000200271606444,0.009547472000122,826.0,11.6251802444458,55,49.81350326538086,2.58165,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,23,15.000200271606444,0.0112373828887939,1021.0,11.6251802444458,55,87.57616424560547,3.3075583,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,24,15.000200271606444,0.0094292163848876,1021.0,11.6251802444458,55,71.63672637939453,3.0374918,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,25,14.99874210357666,0.0125110149383544,1138.0,11.98780632019043,29,78.45069885253906,4.7914643,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,26,14.99874210357666,0.0130188465118408,1372.0,11.98780632019043,29,87.169921875,5.357228,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,27,14.99874210357666,0.0106263160705566,1294.0,11.98780632019043,29,107.27618408203124,4.153457,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,28,14.99874210357666,0.0132195949554443,1606.0,11.98780632019043,29,130.84120178222656,5.071383,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,29,14.99874210357666,0.0094773769378662,1632.0,11.98780632019043,29,108.60511016845705,3.4107547,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,30,14.988119125366213,0.0123786926269531,1528.0,11.703618049621582,55,85.39344024658203,3.2594478,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,31,14.988119125366213,0.0100507736206054,1112.0,11.703618049621582,55,69.23159790039062,3.030646,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,32,14.988119125366213,0.010829210281372,1164.0,11.703618049621582,55,62.213138580322266,2.8271382,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,33,14.988119125366213,0.0090894699096679,1138.0,11.703618049621582,55,72.58540344238281,3.710335,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,34,14.988119125366213,0.0103015899658203,995.0,11.703618049621582,55,67.69210052490234,3.0333705,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,35,14.988119125366213,0.0109319686889648,904.0,11.703618049621582,55,87.29679870605469,4.8420672,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,36,14.988119125366213,0.0108907222747802,865.0,11.703618049621582,55,88.2400131225586,3.6403415,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,37,14.988119125366213,0.0116939544677734,1151.0,11.703618049621582,55,104.59552764892578,5.233761,2,
SLIM*SIG2,72f13568-35b0-11f0-ac04-d88083763c00,SLIM-GSGP_2_sustavianfeed,52,38,14.985878944396973,0.0111162662506103,982.0,11.868806838989258,55,69.32091522216797,3.1524549,2,
