0,1,2,3,4,5,6,7,8,9,10,11,12,params
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,66,16.487457275390625,0.006772756576538,37708172.0,12.166299819946287,1169251,tensor(1.8226),0.12162014,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,67,16.219743728637695,0.00665283203125,51446894.0,11.820229530334473,3215431,tensor(1.4398),0.108869046,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,68,15.94917106628418,0.0070085525512695,64601048.0,11.434840202331545,3215437,tensor(1.9762),0.1401936,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,69,15.945652961730955,0.0060491561889648,92078534.0,11.429784774780272,3215443,tensor(2.7839),0.17451572,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,70,15.909502983093262,0.0071449279785156,95001800.0,11.37819004058838,3215443,tensor(2.0796),0.13125007,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,71,15.655076026916504,0.0074462890625,142064342.0,11.00783920288086,6430891,tensor(0.8037),0.07316737,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,72,15.655076026916504,0.0064024925231933,219819872.0,11.00783920288086,6430891,tensor(1.2665),0.10255478,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,73,15.627534866333008,0.0069856643676757,244958966.0,10.967819213867188,9938665,tensor(2.0222),0.12019958,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,74,15.559781074523926,0.0072166919708251,319791374.0,10.867406845092772,9938671,tensor(1.1913),0.076343335,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,75,15.500114440917969,0.0071384906768798,392577668.0,10.760964393615724,12861823,tensor(0.6690),0.03921522,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,76,15.398235321044922,0.00677490234375,453086828.0,10.627741813659668,12861823,tensor(1.5266),0.09774292,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,77,15.2974853515625,0.0053348541259765,565043348.0,10.476262092590332,12861829,tensor(1.5977),0.09529519,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,78,15.2974853515625,0.0057475566864013,581705480.0,10.476262092590332,12861829,tensor(1.6764),0.096094616,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,79,15.228598594665527,0.0054683685302734,751832570.0,10.365004539489746,22800511,tensor(1.1505),0.079304874,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,80,15.108187675476074,0.0059237480163574,836603960.0,10.186983108520508,12861841,tensor(1.0332),0.0736887,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,81,15.008358001708984,0.006113052368164,1130672450.0,10.027058601379396,22800517,tensor(1.5364),0.09474296,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,82,15.008358001708984,0.0053541660308837,1109041268.0,10.027058601379396,22800517,tensor(1.8549),0.10209326,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,83,14.890920639038086,0.0071520805358886,1344062180.0,9.84399127960205,45601051,tensor(1.5090),0.08159729,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,84,14.833460807800291,0.0067658424377441,1697178056.0,9.753622055053713,22800523,tensor(1.4769),0.079535685,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,85,14.64321517944336,0.0072495937347412,1438187342.0,9.450262069702148,45601057,tensor(2.0536),0.11738118,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,86,14.64321517944336,0.007436990737915,1459234016.0,9.450262069702148,45601057,tensor(2.1686),0.11717639,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,87,14.620256423950195,0.007237434387207,2097649082.0,9.412683486938477,68401603,tensor(1.8140),0.09617464,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,88,14.38544464111328,0.0063173770904541,3214875398.0,9.028568267822266,68401609,tensor(1.5345),0.094855085,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,89,14.38544464111328,0.00697922706604,4468905014.0,9.028568267822266,68401609,tensor(1.8980),0.10932592,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,90,14.286112785339355,0.0079517364501953,3944492912.0,8.861983299255371,250805899,tensor(2.4945),0.12432638,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,91,14.183300018310549,0.0070433616638183,4560107480.0,8.689249992370605,205204849,tensor(2.4337),0.118134476,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,92,14.153816223144531,0.0072541236877441,7227770426.0,8.639449119567871,68401621,tensor(1.5787),0.07538094,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,93,14.148673057556152,0.0068597793579101,7660980986.0,8.63012981414795,205204855,tensor(1.3994),0.070872866,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,94,14.090776443481444,0.0071697235107421,9120215654.0,8.530628204345703,205204855,tensor(1.1133),0.057419028,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
StandardGSGP,cf5366bf-33d1-11f0-9ccc-88a4c2b6c82f,GSGP_sustavianfeed,52,95,14.069461822509766,0.0069968700408935,9051814292.0,8.493708610534668,410409727,tensor(1.2612),0.06203598,2,"{'p_xo': 0.5, 'tournament_size': 3, 'prob_const': 0.1}"
