StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,0,22.090789794921875,0.0031616687774658203,60.0,25.080583572387695,3,tensor(83844.7734),19057.545,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,1,22.090789794921875,0.006535768508911133,248.0,25.080583572387695,3,tensor(507.5867),30.373877,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,2,22.090120315551758,0.007424116134643555,406.0,25.07820701599121,23,tensor(284.1952),21.106634,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,3,21.99941635131836,0.006490945816040039,656.0,24.982460021972656,15,tensor(45.1862),5.216564,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,4,21.673442840576172,0.005589485168457031,1028.0,24.631717681884766,21,tensor(0.8861),0.102130555,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,5,21.376230239868164,0.0063762664794921875,1226.0,24.310956954956055,27,tensor(2.1631),0.200392,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,6,21.376230239868164,0.0056591033935546875,1130.0,24.310956954956055,27,tensor(2.2367),0.1853038,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,7,21.017314910888672,0.005915403366088867,1470.0,23.922279357910156,33,tensor(2.1806),0.18669799,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,8,20.868885040283203,0.007103443145751953,2052.0,23.7619571685791,39,tensor(3.3395),0.2630043,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,9,20.823904037475586,0.005649089813232422,3346.0,23.713062286376953,45,tensor(2.4717),0.19122243,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,10,20.492238998413086,0.008125782012939453,3608.0,23.351694107055664,51,tensor(2.8990),0.23738411,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,11,20.463470458984375,0.005567073822021484,4366.0,23.32028579711914,57,tensor(2.6238),0.21018484,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,12,20.463459014892578,0.005935192108154297,4284.0,23.320261001586914,63,tensor(1.9350),0.15390377,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,13,20.38728141784668,0.005400419235229492,3968.0,23.23703384399414,125,tensor(0.5834),0.0570635,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,14,20.30034065246582,0.005754709243774414,4244.0,23.142507553100586,63,tensor(0.8299),0.07195925,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,15,20.30034065246582,0.005752086639404297,5236.0,23.142507553100586,63,tensor(1.0984),0.09020382,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,16,20.177698135375977,0.005590200424194336,6288.0,23.008188247680664,69,tensor(1.1104),0.091390744,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,17,20.165325164794922,0.006079912185668945,6062.0,22.99396324157715,75,tensor(0.6412),0.05672676,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,18,20.161312103271484,0.005888223648071289,5934.0,22.989559173583984,75,tensor(0.4941),0.04615282,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,19,19.987831115722656,0.006645679473876953,6256.0,22.799789428710938,229,tensor(0.3977),0.04721615,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,20,19.97426414489746,0.006218433380126953,6732.0,22.78528594970703,235,tensor(1.3242),0.115212314,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,21,19.864974975585938,0.005928993225097656,7648.0,22.664653778076172,235,tensor(1.4226),0.11429274,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,22,19.825103759765625,0.007394313812255859,9272.0,22.62047004699707,241,tensor(1.0935),0.08904757,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,23,19.818389892578125,0.006814718246459961,10352.0,22.613752365112305,247,tensor(0.9149),0.07179507,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,24,19.657705307006836,0.006541728973388672,15184.0,22.435853958129883,247,tensor(0.6488),0.055890214,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,25,19.631498336791992,0.006658077239990234,19380.0,22.404550552368164,259,tensor(1.2798),0.10579671,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,26,19.468170166015625,0.005563259124755859,13446.0,22.2259521484375,253,tensor(1.3764),0.09759215,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,27,19.45873260498047,0.00603175163269043,16512.0,22.21343994140625,529,tensor(1.0123),0.07527832,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,28,19.45873260498047,0.006049394607543945,16208.0,22.21343994140625,529,tensor(1.0122),0.07627377,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,29,19.125818252563477,0.0056493282318115234,18158.0,21.843448638916016,1069,tensor(1.0833),0.09969814,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,30,19.125818252563477,0.006032705307006836,31346.0,21.843448638916016,1069,tensor(1.5326),0.13223395,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,31,19.125818252563477,0.007046937942504883,54272.0,21.843448638916016,1069,tensor(2.1609),0.17146511,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,32,19.017648696899414,0.0070629119873046875,79160.0,21.715923309326172,3229,tensor(0.7218),0.059912335,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,33,18.829172134399414,0.0063893795013427734,105608.0,21.51190185546875,1885,tensor(1.3540),0.11683732,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,34,18.829172134399414,0.005090951919555664,133838.0,21.51190185546875,1885,tensor(1.1929),0.11089515,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,35,18.68311882019043,0.006793022155761719,185552.0,21.341508865356445,10531,tensor(1.8299),0.15373313,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,36,18.68311882019043,0.00672602653503418,230804.0,21.341508865356445,10531,tensor(1.6502),0.12518027,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,37,18.68311882019043,0.007042646408081055,272324.0,21.341508865356445,10531,tensor(1.7973),0.13262145,2
StandardGSGP,6c9e3289-33d4-11f0-b246-88a4c2b6c82f,GSGP_sustavianfeed,52,38,18.563535690307617,0.007149457931518555,358310.0,21.205947875976562,10537,tensor(1.1800),0.086467735,2
